# Creation Date: 2018-Jan-09
|    ion |       wave | NIST | Instr | amplitude |      Source |
|  Th II |  8593.1110 |    1 |     0 |        82 |        NIST |
|  Th II |  8594.1992 |    1 |     0 |       440 | NIST+MURPHY |
|  Ar II |  8594.9840 |    1 |     0 |         3 |        NIST |
|   Th I |  8595.4691 |    1 |     0 |       610 | NIST+MURPHY |
|   Th I |  8597.3260 |    1 |     0 |        10 |        NIST |
|   Th I |  8598.0160 |    1 |     0 |        11 |        NIST |
|   Th I |  8598.8279 |    1 |     0 |        64 |        NIST |
|   Th I |  8599.0622 |    1 |     0 |        58 |        NIST |
|  Th II |  8602.1178 |    1 |     0 |        95 | NIST+MURPHY |
|   Th I |  8602.3780 |    1 |     0 |        33 |        NIST |
|  Th II |  8603.2730 |    1 |     0 |       130 |        NIST |
|   Th I |  8604.2070 |    1 |     0 |        11 |        NIST |
|  Ar II |  8606.3810 |    1 |     0 |         7 | NIST+MURPHY |
|   Th I |  8607.2860 |    1 |     0 |        44 |        NIST |
|   Th I |  8607.5100 |    1 |     0 |        22 |        NIST |
|   Th I |  8607.8457 |    1 |     0 |        60 |        NIST |
|   Ar I |  8608.1400 |    1 |     0 |         7 | NIST+MURPHY |
|   Th I |  8608.5171 |    1 |     0 |        67 |        NIST |
|  Ar II |  8609.9750 |    1 |     0 |         2 |        NIST |
|   Th I |  8610.0976 |    1 |     0 |        62 |        NIST |
|   Th I |  8611.7350 |    1 |     0 |        44 |        NIST |
|   Th I |  8617.0530 |    1 |     0 |        56 |        NIST |
|   Th I |  8618.5890 |    1 |     0 |       700 | NIST+MURPHY |
|  Th II |  8619.4904 |    1 |     0 |        45 |        NIST |
|   Th I |  8620.9650 |    1 |     0 |        56 |        NIST |
|  Th II |  8622.5616 |    1 |     0 |        77 |        NIST |
|   Ar I |  8622.8276 |    0 |     0 |         1 |      MURPHY |
|   Th I |  8623.6912 |    1 |     0 |       330 | NIST+MURPHY |
|   Th I |  8624.4695 |    1 |     0 |        58 | NIST+MURPHY |
|  Ar II |  8626.1703 |    0 |     0 |         1 |      MURPHY |
|  Ar II |  8626.1740 |    1 |     0 |         7 |        NIST |
|   Th I |  8628.6240 |    1 |     0 |        11 |        NIST |
|  Th II |  8630.4320 |    1 |     0 |        42 |        NIST |
|  Th II |  8631.5118 |    1 |     0 |       110 | NIST+MURPHY |
|   Th I |  8632.7010 |    1 |     0 |        56 |        NIST |
|   Th I |  8633.1204 |    1 |     0 |        79 |        NIST |
|  Ar II |  8633.4730 |    1 |     0 |         1 |        NIST |
|   Th I |  8633.7274 |    1 |     0 |       160 | NIST+MURPHY |
|   Th I |  8634.1590 |    1 |     0 |        22 |        NIST |
|   Th I |  8635.8260 |    1 |     0 |        34 |        NIST |
|   Th I |  8636.3380 |    1 |     0 |        34 |        NIST |
|  Ar II |  8639.1500 |    1 |     0 |         0 |        NIST |
|   Th I |  8639.3000 |    1 |     0 |        22 |        NIST |
|   Th I |  8639.6440 |    1 |     0 |        57 |        NIST |
|   Th I |  8640.7353 |    1 |     0 |       660 | NIST+MURPHY |
|   Th I |  8641.8150 |    1 |     0 |      1500 | NIST+MURPHY |
|   Th I |  8642.0280 |    1 |     0 |        91 |        NIST |
|   Th I |  8643.3460 |    1 |     0 |        52 |        NIST |
|   Th I |  8645.2230 |    1 |     0 |        13 |        NIST |
|   Th I |  8647.6838 |    1 |     0 |       910 | NIST+MURPHY |
|   Th I |  8650.6570 |    1 |     0 |        71 |        NIST |
|   Th I |  8650.7713 |    1 |     0 |       120 |        NIST |
|   Th I |  8651.5247 |    1 |     0 |       320 | NIST+MURPHY |
|  Ar II |  8652.8300 |    1 |     0 |         0 |        NIST |
|   Th I |  8652.8310 |    1 |     0 |        28 |        NIST |
|   Th I |  8653.6320 |    1 |     0 |        42 |        NIST |
|   Th I |  8658.2537 |    1 |     0 |       750 |        NIST |
|  Ar II |  8659.7680 |    1 |     0 |         1 |        NIST |
|   Th I |  8662.1330 |    1 |     0 |        32 |        NIST |
|   Th I |  8664.6490 |    1 |     0 |        32 |        NIST |
|   Th I |  8665.7280 |    1 |     0 |        65 |        NIST |
|   Th I |  8667.8655 |    1 |     0 |      6700 | NIST+MURPHY |
|   Th I |  8669.8268 |    1 |     0 |       150 |        NIST |
|   Ar I |  8670.3250 |    1 |     0 |      4500 |        NIST |
|   Th I |  8670.4962 |    1 |     0 |       760 |        NIST |
|   Th I |  8674.5410 |    1 |     0 |        48 |        NIST |
|   Th I |  8674.6630 |    1 |     0 |        19 |        NIST |
|  Ar II |  8677.1500 |    1 |     0 |         1 |        NIST |
|   Th I |  8677.7811 |    1 |     0 |        99 | NIST+MURPHY |
|   Th I |  8679.0120 |    1 |     0 |        38 |        NIST |
|   Ar I |  8680.7914 |    0 |     0 |         1 |      MURPHY |
|   Th I |  8680.8740 |    1 |     0 |       190 |        NIST |
|   Th I |  8681.8230 |    1 |     0 |       300 |        NIST |
|   Th I |  8682.7699 |    1 |     0 |         0 |        NIST |
|  Ar II |  8683.3700 |    1 |     0 |         0 |        NIST |
|   Th I |  8683.6890 |    1 |     0 |        40 |        NIST |
|   Th I |  8684.6045 |    1 |     0 |       120 |        NIST |
|  Th II |  8684.8449 |    1 |     0 |        65 |        NIST |
|   Th I |  8688.1170 |    1 |     0 |        76 |        NIST |
|  Th II |  8688.4781 |    1 |     0 |       170 | NIST+MURPHY |
|  Th II |  8689.0053 |    1 |     0 |       110 | NIST+MURPHY |
|   Th I |  8690.2347 |    1 |     0 |       590 | NIST+MURPHY |
|   Th I |  8690.8150 |    1 |     0 |        41 |        NIST |
|   Th I |  8691.5597 |    1 |     0 |        89 |        NIST |
|   Th I |  8693.7224 |    1 |     0 |       160 | NIST+MURPHY |
|  Ar II |  8695.4740 |    1 |     0 |         2 |        NIST |
|  Ar II |  8695.4761 |    0 |     0 |         1 |      MURPHY |
|  Th II |  8697.4940 |    1 |     0 |        85 |        NIST |
|   Th I |  8700.9849 |    0 |     0 |         1 |      MURPHY |
|   Th I |  8700.9876 |    1 |     0 |       260 |        NIST |
|   Th I |  8703.5105 |    1 |     0 |       260 | NIST+MURPHY |
|   Th I |  8705.7300 |    1 |     0 |        65 |        NIST |
|   Th I |  8706.0925 |    1 |     0 |       170 | NIST+MURPHY |
|   Th I |  8707.2506 |    1 |     0 |       320 | NIST+MURPHY |
|   Th I |  8709.7501 |    1 |     0 |       310 | NIST+MURPHY |
|   Th I |  8711.6260 |    1 |     0 |      3000 | NIST+MURPHY |
|   Th I |  8712.8073 |    1 |     0 |       170 | NIST+MURPHY |
|   Th I |  8715.2457 |    1 |     0 |       110 |        NIST |
|   Th I |  8716.0468 |    1 |     0 |       110 |        NIST |
|   Th I |  8716.6610 |    1 |     0 |        73 | NIST+MURPHY |
|   Th I |  8717.3110 |    1 |     0 |        24 |        NIST |
|   Th I |  8717.4590 |    1 |     0 |        24 |        NIST |
|  Ar II |  8719.3410 |    1 |     0 |         1 |        NIST |
|   Th I |  8720.1480 |    1 |     0 |       240 |        NIST |
|  Ar II |  8721.7690 |    1 |     0 |         3 |        NIST |
|  Th II |  8722.0237 |    1 |     0 |       220 |        NIST |
|  Th II |  8724.0546 |    1 |     0 |       230 | NIST+MURPHY |
|   Th I |  8724.8539 |    1 |     0 |       220 | NIST+MURPHY |
|   Th I |  8726.1134 |    1 |     0 |       150 | NIST+MURPHY |
|   Th I |  8726.7726 |    1 |     0 |       260 | NIST+MURPHY |
|   Th I |  8729.8430 |    1 |     0 |       100 |        NIST |
|   Th I |  8733.2202 |    1 |     0 |       140 |        NIST |
|   Th I |  8734.8222 |    0 |     0 |         1 |      MURPHY |
|   Th I |  8734.8233 |    1 |     0 |      1000 |        NIST |
|   Th I |  8735.3900 |    1 |     0 |        50 |        NIST |
|   Th I |  8736.4222 |    1 |     0 |       390 | NIST+MURPHY |
|   Th I |  8736.8810 |    1 |     0 |       130 |        NIST |
|   Th I |  8738.1340 |    1 |     0 |        51 |        NIST |
|  Th II |  8738.7750 |    1 |     0 |        43 |        NIST |
|   Th I |  8741.6510 |    1 |     0 |        25 |        NIST |
|   Th I |  8742.1816 |    1 |     0 |       370 |        NIST |
|   Th I |  8745.6556 |    1 |     0 |        83 |        NIST |
|   Th I |  8747.0000 |    1 |     0 |       130 |        NIST |
|  Th II |  8747.9110 |    1 |     0 |        86 |        NIST |
|   Th I |  8749.6600 |    1 |     0 |        51 |        NIST |
|   Th I |  8749.9000 |    1 |     0 |        51 |        NIST |
|   Th I |  8750.4332 |    1 |     0 |     10000 | NIST+MURPHY |
|   Th I |  8751.5726 |    1 |     0 |      1100 |        NIST |
|  Th II |  8752.1640 |    1 |     0 |        43 |        NIST |
|   Th I |  8753.6086 |    1 |     0 |       140 | NIST+MURPHY |
|   Th I |  8756.1420 |    1 |     0 |        53 |        NIST |
|  Ar II |  8756.4130 |    1 |     0 |         2 | NIST+MURPHY |
|   Th I |  8757.4050 |    1 |     0 |        80 |        NIST |
|   Th I |  8760.6484 |    1 |     0 |      7400 | NIST+MURPHY |
|   Th I |  8762.8551 |    1 |     0 |      1200 | NIST+MURPHY |
|   Ar I |  8764.0918 |    0 |     0 |         1 |      MURPHY |
|   Th I |  8769.1525 |    0 |     0 |         1 |      MURPHY |
|   Th I |  8769.1538 |    1 |     0 |         0 |        NIST |
|   Th I |  8770.6048 |    1 |     0 |        96 | NIST+MURPHY |
|  Ar II |  8770.6230 |    1 |     0 |         1 |        NIST |
|   Th I |  8773.8740 |    1 |     0 |        26 |        NIST |
|  Ar II |  8774.2691 |    1 |     0 |       158 | NIST+MURPHY |
|   Th I |  8774.7928 |    1 |     0 |       120 |        NIST |
|   Th I |  8775.2143 |    1 |     0 |      1700 | NIST+MURPHY |
|   Th I |  8775.9412 |    1 |     0 |       120 | NIST+MURPHY |
|   Th I |  8777.9828 |    1 |     0 |      3300 | NIST+MURPHY |
|  Th II |  8779.7430 |    1 |     0 |        43 |        NIST |
|   Th I |  8780.6723 |    1 |     0 |        72 |        NIST |
|   Th I |  8782.3090 |    1 |     0 |        27 |        NIST |
|   Th I |  8782.7480 |    1 |     0 |        27 |        NIST |
|  Ar II |  8783.1090 |    1 |     0 |         8 |        NIST |
|  Ar II |  8783.1100 |    0 |     0 |         1 |      MURPHY |
|   Th I |  8785.1278 |    1 |     0 |       260 |        NIST |
|   Th I |  8786.5538 |    1 |     0 |       150 |        NIST |
|   Ar I |  8786.9681 |    0 |     0 |         1 |      MURPHY |
|  Th II |  8786.9743 |    1 |     0 |       370 |        NIST |
|   Th I |  8788.4420 |    1 |     0 |        54 |        NIST |
|  Ar II |  8790.8000 |    1 |     0 |         0 |        NIST |
|   Th I |  8792.7898 |    1 |     0 |       190 |        NIST |
|  Ar II |  8792.9690 |    1 |     0 |         1 |        NIST |
|   Th I |  8794.4711 |    1 |     0 |      1200 | NIST+MURPHY |
|  Ar II |  8798.5562 |    1 |     0 |        13 |        NIST |
|   Th I |  8800.5885 |    1 |     0 |       310 |        NIST |
|  Th II |  8800.8730 |    1 |     0 |        42 |        NIST |
|   Ar I |  8801.5032 |    0 |     0 |         1 |      MURPHY |
|   Th I |  8801.7690 |    1 |     0 |        28 |        NIST |
|  Ar II |  8806.2780 |    1 |     0 |         1 |        NIST |
|   Th I |  8807.0071 |    1 |     0 |       820 | NIST+MURPHY |
|   Th I |  8808.3166 |    1 |     0 |       140 |        NIST |
|   Th I |  8808.6476 |    1 |     0 |        88 |        NIST |
|   Th I |  8812.6735 |    1 |     0 |       250 | NIST+MURPHY |
|   Th I |  8814.9308 |    1 |     0 |       170 |        NIST |
|  Th II |  8818.5936 |    1 |     0 |       370 | NIST+MURPHY |
|   Th I |  8820.1641 |    1 |     0 |       340 | NIST+MURPHY |
|   Th I |  8822.6525 |    1 |     0 |       650 |        NIST |
|   Th I |  8822.8434 |    1 |     0 |      1200 |        NIST |
|   Th I |  8824.1793 |    1 |     0 |       130 |        NIST |
|   Th I |  8824.1810 |    0 |     0 |         1 |      MURPHY |
|  Th II |  8828.7580 |    1 |     0 |         0 |        NIST |
|   Th I |  8831.8950 |    1 |     0 |        59 |        NIST |
|   Th I |  8832.1180 |    1 |     0 |       220 | NIST+MURPHY |
|   Th I |  8835.8970 |    1 |     0 |        58 |        NIST |
|   Th I |  8838.5650 |    1 |     0 |        88 |        NIST |
|  Ar II |  8840.4360 |    1 |     0 |         1 |        NIST |
|   Th I |  8843.6106 |    1 |     0 |      2400 | NIST+MURPHY |
|   Th I |  8844.2747 |    1 |     0 |       130 |        NIST |
|  Th II |  8844.5020 |    1 |     0 |       440 |        NIST |
|   Th I |  8844.7870 |    1 |     0 |        29 |        NIST |
|  Ar II |  8844.9550 |    1 |     0 |         1 |        NIST |
|   Th I |  8845.9770 |    1 |     0 |        58 |        NIST |
|   Th I |  8849.9420 |    1 |     0 |        58 |        NIST |
|   Th I |  8850.4190 |    1 |     0 |       100 |        NIST |
|   Th I |  8850.7333 |    1 |     0 |       180 |        NIST |
|   Th I |  8851.7447 |    1 |     0 |       350 | NIST+MURPHY |
|   Ar I |  8852.3227 |    0 |     0 |         1 |      MURPHY |
|   Ar I |  8852.3400 |    1 |     0 |       180 |        NIST |
|   Th I |  8852.7460 |    1 |     0 |       130 |        NIST |
|   Th I |  8852.9730 |    1 |     0 |        58 |        NIST |
|  Ar II |  8853.1250 |    1 |     0 |         1 |        NIST |
|   Th I |  8854.9830 |    1 |     0 |        29 |        NIST |
|   Th I |  8855.2217 |    1 |     0 |       270 | NIST+MURPHY |
|   Th I |  8856.5670 |    1 |     0 |        29 |        NIST |
|   Th I |  8857.3389 |    1 |     0 |       360 | NIST+MURPHY |
|   Th I |  8859.3004 |    1 |     0 |        54 |        NIST |
|   Th I |  8860.3050 |    1 |     0 |        75 |        NIST |
|   Th I |  8861.4501 |    1 |     0 |       430 | NIST+MURPHY |
|  Th II |  8861.8447 |    1 |     0 |        84 | NIST+MURPHY |
|   Th I |  8863.4088 |    1 |     0 |        71 | NIST+MURPHY |
|   Th I |  8864.7247 |    1 |     0 |        74 |        NIST |
|  Th II |  8866.9280 |    1 |     0 |        85 |        NIST |
|   Th I |  8868.0100 |    1 |     0 |       580 |        NIST |
|   Th I |  8869.1489 |    1 |     0 |       140 | NIST+MURPHY |
|  Ar II |  8869.6050 |    1 |     0 |         2 |        NIST |
|   Th I |  8870.1750 |    1 |     0 |        30 |        NIST |
|   Th I |  8871.2681 |    1 |     0 |      4900 | NIST+MURPHY |
|  Ar II |  8872.6520 |    1 |     0 |         1 |        NIST |
|   Th I |  8874.4198 |    1 |     0 |        87 |        NIST |
|   Th I |  8874.6614 |    1 |     0 |        75 |        NIST |
|   Th I |  8874.8450 |    1 |     0 |        30 |        NIST |
|  Ar II |  8876.1700 |    1 |     0 |         0 |        NIST |
|   Ar I |  8877.2344 |    0 |     0 |         1 |      MURPHY |
|   Th I |  8877.6685 |    1 |     0 |       650 | NIST+MURPHY |
|   Th I |  8880.1770 |    1 |     0 |        30 |        NIST |
|  Th II |  8883.3130 |    1 |     0 |        42 |        NIST |
|   Th I |  8884.3388 |    1 |     0 |       160 |        NIST |
|   Th I |  8884.9503 |    1 |     0 |        55 |        NIST |
|  Th II |  8890.2210 |    1 |     0 |        42 |        NIST |
|   Th I |  8891.6344 |    1 |     0 |       550 | NIST+MURPHY |
|   Th I |  8892.4110 |    1 |     0 |        61 |        NIST |
|  Ar II |  8892.5904 |    1 |     0 |        22 |        NIST |
|   Th I |  8892.7208 |    1 |     0 |       160 |        NIST |
|   Th I |  8895.2200 |    1 |     0 |        61 |        NIST |
|   Th I |  8895.4278 |    1 |     0 |      1400 | NIST+MURPHY |
|   Th I |  8895.9810 |    1 |     0 |       430 | NIST+MURPHY |
|  Ar II |  8897.5860 |    1 |     0 |         1 |        NIST |
|  Ar II |  8901.7416 |    1 |     0 |        11 | NIST+MURPHY |
|   Th I |  8903.3350 |    1 |     0 |        67 |        NIST |
|  Th II |  8904.6540 |    1 |     0 |        42 |        NIST |
|   Th I |  8905.2590 |    1 |     0 |        68 |        NIST |
|  Th II |  8906.2782 |    1 |     0 |        62 |        NIST |
|  Ar II |  8906.9570 |    1 |     0 |         1 |        NIST |
|  Ar II |  8908.1011 |    1 |     0 |        68 | NIST+MURPHY |
|   Th I |  8909.3957 |    1 |     0 |       120 |        NIST |
|   Th I |  8909.4763 |    1 |     0 |       220 |        NIST |
|   Th I |  8913.3028 |    1 |     0 |       420 | NIST+MURPHY |
|   Th I |  8915.2207 |    1 |     0 |       120 |        NIST |
|   Th I |  8915.3140 |    1 |     0 |        73 |        NIST |
|   Th I |  8917.2977 |    1 |     0 |        73 |        NIST |
|  Ar II |  8917.9700 |    1 |     0 |         1 |        NIST |
|   Th I |  8921.0330 |    1 |     0 |        38 |        NIST |
|   Th I |  8921.1470 |    1 |     0 |        38 |        NIST |
|   Th I |  8922.2227 |    1 |     0 |        73 |        NIST |
|  Ar II |  8922.6390 |    1 |     0 |         0 |        NIST |
|  Ar II |  8922.6521 |    0 |     0 |         1 |      MURPHY |
|   Th I |  8926.6958 |    1 |     0 |        84 |        NIST |
|  Ar II |  8928.5250 |    1 |     0 |         3 |        NIST |
|  Ar II |  8929.2700 |    1 |     0 |         1 |        NIST |
|   Th I |  8930.1801 |    1 |     0 |       190 |        NIST |
|   Th I |  8930.5434 |    1 |     0 |       400 | NIST+MURPHY |
|   Th I |  8930.8350 |    1 |     0 |        78 |        NIST |
|  Th II |  8931.0810 |    1 |     0 |       130 |        NIST |
|  Th II |  8932.2860 |    1 |     0 |         0 |        NIST |
|   Th I |  8932.4580 |    1 |     0 |        85 |        NIST |
|  Ar II |  8933.7828 |    1 |     0 |        32 |        NIST |
|   Th I |  8935.8100 |    1 |     0 |        42 |        NIST |
|   Th I |  8937.6780 |    1 |     0 |        42 |        NIST |
|  Ar II |  8937.9010 |    1 |     0 |         1 |        NIST |
|  Th II |  8938.2650 |    1 |     0 |        42 |        NIST |
|  Ar II |  8939.9840 |    1 |     0 |         1 |        NIST |
|   Th I |  8944.1139 |    1 |     0 |       220 |        NIST |
|   Th I |  8944.1157 |    0 |     0 |         1 |      MURPHY |
|   Th I |  8944.9570 |    1 |     0 |        86 |        NIST |
|   Th I |  8950.8774 |    1 |     0 |       170 |        NIST |
