# Creation Date: 2023-10-30
# taken from linelist in https://www2.keck.hawaii.edu/inst/hires/observing.html
# and plots in https://www2.keck.hawaii.edu/inst/hires/ThAr_atlas.html
# converted to vacuum, and matched to NIST,
# see dev_algorithms/wavelengths/hires_ThAr_linelist/create_hires_ThAr_list.py in PypeIt-development-suite
# for wavelength ranges not covered in the Keck webpage, we use NIST+MURPHY from ThAr_lines.dat
|    ion |       wave | NIST | Instr | amplitude |      Source |
|   Th I |  5939.3085 |    1 |     0 |      1200 |   Keck+NIST |
|   Th I |  5946.2943 |    1 |     0 |      2700 |   Keck+NIST |
|   Th I |  5950.4472 |    1 |     0 |       480 |   Keck+NIST |
|   Th I |  5957.2116 |    1 |     0 |       500 |   Keck+NIST |
|   Th I |  5971.3911 |    1 |     0 |       620 |   Keck+NIST |
|   Th I |  5975.3194 |    1 |     0 |     17000 |   Keck+NIST |
|   Th I |  5976.7199 |    1 |     0 |      7400 |   Keck+NIST |
|   Th I |  5987.9248 |    1 |     0 |       470 |   Keck+NIST |
|   Ar I |  5988.9600 |    1 |     0 |         7 |   Keck+NIST |
|  Th II |  5990.7036 |    1 |     0 |      3700 |   Keck+NIST |
|  Th II |  5990.7036 |    1 |     0 |      3700 |   Keck+NIST |
|   Th I |  5992.6664 |    1 |     0 |      4400 |   Keck+NIST |
|   Th I |  5992.6664 |    1 |     0 |      4400 |   Keck+NIST |
|   Th I |  5995.7889 |    1 |     0 |     12000 |   Keck+NIST |
|   Th I |  5995.7889 |    1 |     0 |     12000 |   Keck+NIST |
|   Th I |  5998.2903 |    1 |     0 |       570 |   Keck+NIST |
|   Ar I |  6000.6610 |    1 |     0 |         5 |   Keck+NIST |
|   Th I |  6002.8653 |    1 |     0 |      1900 |   Keck+NIST |
|   Th I |  6006.8281 |    1 |     0 |      1800 |   Keck+NIST |
|   Th I |  6008.7358 |    1 |     0 |      4500 |   Keck+NIST |
|   Th I |  6011.8250 |    1 |     0 |      3200 |   Keck+NIST |
|  Th II |  6017.0877 |    1 |     0 |       610 |   Keck+NIST |
|   Th I |  6022.7031 |    1 |     0 |      5500 |   Keck+NIST |
|   Th I |  6024.8922 |    1 |     0 |       440 |   Keck+NIST |
|   Ar I |  6026.8190 |    1 |     0 |         5 |   Keck+NIST |
|   Th I |  6032.1147 |    1 |     0 |      1500 |   Keck+NIST |
|   Ar I |  6033.7970 |    1 |     0 |        70 |   Keck+NIST |
|   Th I |  6036.8635 |    1 |     0 |       830 |   Keck+NIST |
|   Th I |  6039.3693 |    1 |     0 |      7500 |   Keck+NIST |
|   Th I |  6040.3525 |    1 |     0 |      1600 |   Keck+NIST |
|   Ar I |  6044.8960 |    1 |     0 |        35 |   Keck+NIST |
|  Th II |  6046.1065 |    1 |     0 |       840 |   Keck+NIST |
|  Ar II |  6048.5721 |    1 |     0 |        10 |   Keck+NIST |
|   Th I |  6050.7259 |    1 |     0 |      5600 |   Keck+NIST |
|   Th I |  6052.6570 |    1 |     0 |       640 |   Keck+NIST |
|   Ar I |  6054.3990 |    1 |     0 |        10 |   Keck+NIST |
|   Th I |  6055.0570 |    1 |     0 |      2100 |   Keck+NIST |
|   Th I |  6057.2701 |    1 |     0 |       380 |   Keck+NIST |
|   Ar I |  6061.0500 |    1 |     0 |        20 |   Keck+NIST |
|   Th I |  6063.2137 |    1 |     0 |       290 |   Keck+NIST |
|   Th I |  6067.4594 |    1 |     0 |       600 |   Keck+NIST |
|   Th I |  6070.7007 |    1 |     0 |       920 |   Keck+NIST |
|  Th II |  6074.7849 |    1 |     0 |       750 |   Keck+NIST |
|   Th I |  6078.7881 |    1 |     0 |      1300 |   Keck+NIST |
|   Th I |  6079.5555 |    1 |     0 |      2200 |   Keck+NIST |
|   Th I |  6080.1040 |    1 |     0 |      1300 |   Keck+NIST |
|   Th I |  6080.9057 |    1 |     0 |      2100 |   Keck+NIST |
|  Th II |  6088.9474 |    1 |     0 |      1000 |   Keck+NIST |
|   Th I |  6089.7158 |    1 |     0 |      4700 |   Keck+NIST |
|   Th I |  6099.8086 |    1 |     0 |         0 |   Keck+NIST |
|  Th II |  6100.7716 |    1 |     0 |       830 |   Keck+NIST |
|   Th I |  6103.4141 |    1 |     0 |      2300 |   Keck+NIST |
|   Ar I |  6107.3250 |    1 |     0 |        10 |   Keck+NIST |
|   Th I |  6109.2243 |    1 |     0 |      1600 |   Keck+NIST |
|  Th II |  6114.5297 |    1 |     0 |      1300 |   Keck+NIST |
|  Ar II |  6116.6158 |    1 |     0 |       537 |   Keck+NIST |
|   Th I |  6117.8589 |    1 |     0 |       730 |   Keck+NIST |
|  Th II |  6122.2507 |    1 |     0 |       610 |   Keck+NIST |
|   Th I |  6123.1019 |    1 |     0 |      1500 |   Keck+NIST |
|   Th I |  6126.1757 |    1 |     0 |      1800 |   Keck+NIST |
|  Th II |  6127.4351 |    1 |     0 |       250 |   Keck+NIST |
|   Th I |  6129.1167 |    1 |     0 |        82 |   Keck+NIST |
|  Th II |  6140.3455 |    1 |     0 |       340 |   Keck+NIST |
|   Th I |  6153.6953 |    1 |     0 |         0 |   Keck+NIST |
|   Th I |  6155.7714 |    1 |     0 |      2000 |   Keck+NIST |
|   Th I |  6157.2844 |    1 |     0 |      2000 |   Keck+NIST |
|   Th I |  6158.7916 |    1 |     0 |      1100 |   Keck+NIST |
|   Th I |  6163.0583 |    1 |     0 |      1700 |   Keck+NIST |
|   Th I |  6163.8753 |    1 |     0 |         0 |   Keck+NIST |
|   Th I |  6166.1853 |    1 |     0 |      5700 |   Keck+NIST |
|   Th I |  6171.5293 |    1 |     0 |     18000 |   Keck+NIST |
|  Ar II |  6173.9855 |    1 |     0 |       407 |   Keck+NIST |
|   Ar I |  6174.8040 |    1 |     0 |        10 |   Keck+NIST |
|   Th I |  6180.1410 |    1 |     0 |      2800 |   Keck+NIST |
|   Th I |  6182.4152 |    1 |     0 |      2400 |   Keck+NIST |
|   Th I |  6184.3324 |    1 |     0 |     38000 |   Keck+NIST |
|   Th I |  6189.8373 |    1 |     0 |      6000 |   Keck+NIST |
|   Th I |  6190.8572 |    1 |     0 |       320 |   Keck+NIST |
|   Th I |  6193.6185 |    1 |     0 |      5900 |   Keck+NIST |
|  Th II |  6195.5701 |    1 |     0 |       570 |   Keck+NIST |
|   Th I |  6199.9375 |    1 |     0 |      9300 |   Keck+NIST |
|  Th II |  6202.1481 |    1 |     0 |       370 |   Keck+NIST |
|  Th II |  6202.1481 |    1 |     0 |       370 |   Keck+NIST |
|   Th I |  6205.2088 |    1 |     0 |     16000 |   Keck+NIST |
|   Th I |  6207.5770 |    1 |     0 |       630 |   Keck+NIST |
|   Th I |  6208.9374 |    1 |     0 |      9300 |   Keck+NIST |
|   Th I |  6210.4050 |    1 |     0 |       650 |   Keck+NIST |
|   Ar I |  6217.6580 |    1 |     0 |         5 |   Keck+NIST |
|   Th I |  6221.7320 |    1 |     0 |      1500 |   Keck+NIST |
|   Th I |  6223.0405 |    1 |     0 |       730 |   Keck+NIST |
|   Th I |  6226.2491 |    1 |     0 |      7800 |   Keck+NIST |
|   Th I |  6228.0921 |    1 |     0 |      2300 |   Keck+NIST |
|  Th II |  6234.6988 |    1 |     0 |       400 |   Keck+NIST |
|   Th I |  6236.5800 |    1 |     0 |      3100 |   Keck+NIST |
|   Th I |  6242.6798 |    1 |     0 |      1100 |   Keck+NIST |
|   Th I |  6252.2147 |    1 |     0 |       320 |   Keck+NIST |
|   Th I |  6259.1544 |    1 |     0 |      3000 |   Keck+NIST |
|  Th II |  6260.3380 |    1 |     0 |       550 |   Keck+NIST |
|   Th I |  6263.1500 |    1 |     0 |         0 |   Keck+NIST |
|  Th II |  6267.9069 |    1 |     0 |       390 |   Keck+NIST |
|   Th I |  6269.9338 |    1 |     0 |       190 |   Keck+NIST |
|   Th I |  6273.2788 |    1 |     0 |      1000 |   Keck+NIST |
|  Th II |  6275.8520 |    1 |     0 |      2000 |   Keck+NIST |
|   Th I |  6277.9012 |    1 |     0 |       820 |   Keck+NIST |
|  Th II |  6278.9747 |    1 |     0 |       580 |   Keck+NIST |
|  Th II |  6280.9033 |    1 |     0 |       790 |   Keck+NIST |
|  Th II |  6287.0163 |    1 |     0 |       630 |   Keck+NIST |
|   Th I |  6288.9940 |    1 |     0 |       520 |   Keck+NIST |
|   Th I |  6292.9312 |    1 |     0 |      1700 |   Keck+NIST |
|   Th I |  6294.9828 |    1 |     0 |      1400 |   Keck+NIST |
|   Ar I |  6298.6130 |    1 |     0 |         7 |   Keck+NIST |
|   Th I |  6300.6447 |    1 |     0 |       250 |   Keck+NIST |
|   Th I |  6302.6589 |    1 |     0 |      1100 |   Keck+NIST |
|   Th I |  6304.9938 |    1 |     0 |      1000 |   Keck+NIST |
|  Th II |  6305.9857 |    1 |     0 |       320 |   Keck+NIST |
|   Ar I |  6309.4010 |    1 |     0 |        15 |   Keck+NIST |
|   Th I |  6312.5557 |    1 |     0 |      1200 |   Keck+NIST |
|   Th I |  6314.3679 |    1 |     0 |       340 |   Keck+NIST |
|   Th I |  6317.5215 |    1 |     0 |       890 |   Keck+NIST |
|   Th I |  6318.9299 |    1 |     0 |       460 |   Keck+NIST |
|   Th I |  6323.0484 |    1 |     0 |       190 |   Keck+NIST |
|   Th I |  6323.5668 |    1 |     0 |       270 |   Keck+NIST |
|   Th I |  6328.1162 |    1 |     0 |      2400 |   Keck+NIST |
|   Th I |  6329.0272 |    1 |     0 |      6900 |   Keck+NIST |
|   Th I |  6333.1644 |    1 |     0 |       990 |   Keck+NIST |
|  Th II |  6334.2628 |    1 |     0 |       210 |   Keck+NIST |
| Th III |  6337.1578 |    1 |     0 |      1600 |   Keck+NIST |
|   Th I |  6339.3726 |    1 |     0 |      1600 |   Keck+NIST |
|   Th I |  6341.4209 |    1 |     0 |       940 |   Keck+NIST |
|   Th I |  6344.6132 |    1 |     0 |     15000 |   Keck+NIST |
|   Th I |  6347.8755 |    1 |     0 |       710 |   Keck+NIST |
|   Th I |  6350.4928 |    1 |     0 |      2600 |   Keck+NIST |
|   Th I |  6357.6680 |    1 |     0 |      2200 |   Keck+NIST |
|  Th II |  6360.3792 |    1 |     0 |       480 |   Keck+NIST |
|   Th I |  6361.4326 |    1 |     0 |       490 |   Keck+NIST |
|   Th I |  6364.0109 |    1 |     0 |       440 |   Keck+NIST |
|   Th I |  6370.8998 |    1 |     0 |       800 |   Keck+NIST |
|   Ar I |  6371.3360 |    1 |     0 |         7 |   Keck+NIST |
|   Th I |  6373.7051 |    1 |     0 |      3000 |   Keck+NIST |
|   Th I |  6378.6934 |    1 |     0 |      6700 |   Keck+NIST |
|   Th I |  6381.4368 |    1 |     0 |       440 |   Keck+NIST |
|   Ar I |  6386.4820 |    1 |     0 |        20 |   Keck+NIST |
|   Th I |  6389.1612 |    1 |     0 |      2300 |   Keck+NIST |
|   Th I |  6390.5796 |    1 |     0 |       780 |   Keck+NIST |
|   Th I |  6391.8955 |    1 |     0 |       240 |   Keck+NIST |
|   Th I |  6395.8170 |    1 |     0 |       510 |   Keck+NIST |
|   Th I |  6402.4647 |    1 |     0 |       490 |   Keck+NIST |
|   Th I |  6408.2169 |    1 |     0 |      2700 |   Keck+NIST |
|   Th I |  6413.6714 |    1 |     0 |     11000 |   Keck+NIST |
|   Th I |  6415.3872 |    1 |     0 |      2700 |   Keck+NIST |
|   Ar I |  6418.0810 |    1 |     0 |        70 |   Keck+NIST |
|   Th I |  6547.5269 |    1 |     0 |       600 |   Keck+NIST |
|   Th I |  6553.5153 |    1 |     0 |       660 |   Keck+NIST |
|   Th I |  6555.9708 |    1 |     0 |      6500 |   Keck+NIST |
|   Th I |  6560.6870 |    1 |     0 |      1100 |   Keck+NIST |
|   Th I |  6566.2577 |    1 |     0 |       610 |   Keck+NIST |
|  Th II |  6571.4469 |    1 |     0 |       450 |   Keck+NIST |
|   Th I |  6577.9387 |    1 |     0 |       520 |   Keck+NIST |
|   Th I |  6579.0312 |    1 |     0 |      5800 |   Keck+NIST |
|   Th I |  6582.0469 |    1 |     0 |       310 |   Keck+NIST |
|   Th I |  6585.7243 |    1 |     0 |     32000 |   Keck+NIST |
|   Th I |  6590.3593 |    1 |     0 |     26000 |   Keck+NIST |
|   Th I |  6593.3049 |    1 |     0 |     21000 |   Keck+NIST |
|   Th I |  6595.7603 |    1 |     0 |     12000 |   Keck+NIST |
| Th III |  6601.3052 |    1 |     0 |      5900 |   Keck+NIST |
|   Ar I |  6606.6770 |    1 |     0 |        15 |   Keck+NIST |
|  Th II |  6607.2405 |    1 |     0 |       840 |   Keck+NIST |
|   Th I |  6619.9949 |    1 |     0 |       870 |   Keck+NIST |
|  Th II |  6621.7741 |    1 |     0 |      1200 |   Keck+NIST |
|  Ar II |  6640.0534 |    1 |     0 |       151 |   Keck+NIST |
|   Th I |  6640.7454 |    1 |     0 |      1800 |   Keck+NIST |
|  Ar II |  6641.5739 |    1 |     0 |        93 |   Keck+NIST |
|  Ar II |  6645.5319 |    1 |     0 |       269 |   Keck+NIST |
|  Th II |  6648.3761 |    1 |     0 |       640 |   Keck+NIST |
|   Th I |  6656.2046 |    1 |     0 |       400 |   Keck+NIST |
|   Th I |  6660.5160 |    1 |     0 |      2400 |   Keck+NIST |
|   Th I |  6670.6578 |    1 |     0 |       540 |   Keck+NIST |
|   Th I |  6675.4226 |    1 |     0 |       500 |   Keck+NIST |
|   Th I |  6676.5397 |    1 |     0 |      3000 |   Keck+NIST |
|   Ar I |  6679.1260 |    1 |     0 |       100 |   Keck+NIST |
|   Th I |  6680.5506 |    1 |     0 |      1500 |   Keck+NIST |
|   Th I |  6681.9255 |    1 |     0 |       180 |   Keck+NIST |
|   Th I |  6685.2125 |    1 |     0 |      1300 |   Keck+NIST |
|  Ar II |  6686.1380 |    1 |     0 |       204 |   Keck+NIST |
|   Th I |  6689.3671 |    1 |     0 |       230 |   Keck+NIST |
|  Th II |  6694.5740 |    1 |     0 |       330 |   Keck+NIST |
|   Th I |  6696.3450 |    1 |     0 |       350 |   Keck+NIST |
|   Th I |  6697.9884 |    1 |     0 |       700 |   Keck+NIST |
|   Th I |  6699.5613 |    1 |     0 |       970 |   Keck+NIST |
|   Th I |  6713.1045 |    1 |     0 |       840 |   Keck+NIST |
|   Th I |  6715.8235 |    1 |     0 |      1500 |   Keck+NIST |
|   Th I |  6721.0544 |    1 |     0 |      1400 |   Keck+NIST |
|   Th I |  6729.3153 |    1 |     0 |      4400 |   Keck+NIST |
|   Th I |  6734.5076 |    1 |     0 |       280 |   Keck+NIST |
|   Th I |  6735.6075 |    1 |     0 |       830 |   Keck+NIST |
|   Th I |  6740.0400 |    1 |     0 |       640 |   Keck+NIST |
|   Th I |  6744.7453 |    1 |     0 |       480 |   Keck+NIST |
|   Th I |  6753.2902 |    1 |     0 |       210 |   Keck+NIST |
|   Ar I |  6754.6980 |    1 |     0 |       150 |   Keck+NIST |
|   Th I |  6755.5233 |    1 |     0 |       360 |   Keck+NIST |
|   Th I |  6758.3176 |    1 |     0 |      9700 |   Keck+NIST |
|   Th I |  6760.0690 |    1 |     0 |       460 |   Keck+NIST |
|   Ar I |  6768.4800 |    1 |     0 |        15 |   Keck+NIST |
|  Th II |  6771.9754 |    1 |     0 |       370 |   Keck+NIST |
|   Th I |  6780.1831 |    1 |     0 |      3800 |   Keck+NIST |
|   Th I |  6800.3631 |    1 |     0 |       390 |   Keck+NIST |
|  Th II |  6812.4289 |    1 |     0 |       330 |   Keck+NIST |
|   Th I |  6825.3916 |    1 |     0 |       580 |   Keck+NIST |
|   Th I |  6826.5607 |    1 |     0 |      2300 |   Keck+NIST |
|   Th I |  6830.9199 |    1 |     0 |      4400 |   Keck+NIST |
|   Th I |  6836.8106 |    1 |     0 |      9800 |   Keck+NIST |
|   Th I |  6841.1822 |    1 |     0 |       110 |   Keck+NIST |
|   Th I |  6856.0001 |    1 |     0 |       870 |   Keck+NIST |
|  Ar II |  6863.1621 |    1 |     0 |       112 |   Keck+NIST |
|  Ar II |  6865.4285 |    1 |     0 |        35 |   Keck+NIST |
|   Th I |  6870.3461 |    1 |     0 |      1100 |   Keck+NIST |
|   Ar I |  6873.1850 |    1 |     0 |       150 |   Keck+NIST |
|   Th I |  6876.6496 |    1 |     0 |      2900 |   Keck+NIST |
|   Ar I |  6881.4800 |    1 |     0 |         5 |   Keck+NIST |
|   Th I |  6884.7098 |    1 |     0 |       490 |   Keck+NIST |
|   Th I |  6888.3079 |    1 |     0 |      1400 |   Keck+NIST |
|   Ar I |  6890.0740 |    1 |     0 |        10 |   Keck+NIST |
|  Th II |  6891.2040 |    1 |     0 |       730 |   Keck+NIST |
|   Th I |  6894.1517 |    1 |     0 |       410 |   Keck+NIST |
|  Th II |  6911.7553 |    1 |     0 |       730 |   Keck+NIST |
|   Th I |  6913.1328 |    1 |     0 |     25000 |   Keck+NIST |
|   Ar I |  6939.5780 |    1 |     0 |        50 |   Keck+NIST |
|   Th I |  6944.4528 |    1 |     0 |       710 |   Keck+NIST |
|   Th I |  6945.5258 |    1 |     0 |     14000 |   Keck+NIST |
|   Th I |  6947.4060 |    1 |     0 |      1300 |   Keck+NIST |
|   Ar I |  6953.3950 |    1 |     0 |         7 |   Keck+NIST |
|  Th II |  6954.8845 |    1 |     0 |       280 |   Keck+NIST |
|   Th I |  6956.5740 |    1 |     0 |       570 |   Keck+NIST |
|   Ar I |  6962.1700 |    1 |     0 |         7 |   Keck+NIST |
|   Th I |  6983.0086 |    1 |     0 |       240 |   Keck+NIST |
|   Th I |  6991.5829 |    1 |     0 |     31000 |   Keck+NIST |
|  Th II |  6994.9657 |    1 |     0 |       860 |   Keck+NIST |
|   Th I |  7002.7344 |    1 |     0 |      7800 |   Keck+NIST |
|   Th I |  7004.8135 |    1 |     0 |       990 |   Keck+NIST |
|   Th I |  7020.5029 |    1 |     0 |      9800 |   Keck+NIST |
|   Th I |  7023.2195 |    1 |     0 |       430 |   Keck+NIST |
|   Th I |  7028.3993 |    1 |     0 |       170 |   Keck+NIST |
|   Ar I |  7032.1900 |    1 |     0 |       150 |   Keck+NIST |
|   Th I |  7038.2236 |    1 |     0 |      1500 |   Keck+NIST |
|  Th II |  7047.7399 |    1 |     0 |      1100 |   Keck+NIST |
|   Ar I |  7070.6850 |    1 |     0 |       100 |   Keck+NIST |
|   Th I |  7074.3431 |    1 |     0 |      1200 |   Keck+NIST |
|  Th II |  7077.2844 |    1 |     0 |       850 |   Keck+NIST |
|   Th I |  7086.1221 |    1 |     0 |     12000 |   Keck+NIST |
|  Th II |  7091.2941 |    1 |     0 |       670 |   Keck+NIST |
|  Th II |  7102.4721 |    1 |     0 |       430 |   Keck+NIST |
|   Ar I |  7109.4370 |    1 |     0 |        25 |   Keck+NIST |
|   Th I |  7111.8203 |    1 |     0 |       330 |   Keck+NIST |
|   Th I |  7116.3594 |    1 |     0 |       510 |   Keck+NIST |
|   Th I |  7126.5245 |    1 |     0 |      8300 |   Keck+NIST |
|   Ar I |  7127.7840 |    1 |     0 |        25 |   Keck+NIST |
|   Th I |  7132.6893 |    1 |     0 |       630 |   Keck+NIST |
|   Th I |  7133.3245 |    1 |     0 |       610 |   Keck+NIST |
|   Th I |  7134.5762 |    1 |     0 |       600 |   Keck+NIST |
|   Th I |  7144.3002 |    1 |     0 |       760 |   Keck+NIST |
|   Th I |  7152.2554 |    1 |     0 |      4100 |   Keck+NIST |
|   Th I |  7155.5592 |    1 |     0 |       710 |   Keck+NIST |
|   Th I |  7158.9173 |    1 |     0 |       670 |   Keck+NIST |
|   Ar I |  7160.8120 |    1 |     0 |        15 |   Keck+NIST |
|   Th I |  7161.9206 |    1 |     0 |      1000 |   Keck+NIST |
|   Th I |  7169.1784 |    1 |     0 |       500 |   Keck+NIST |
|   Th I |  7170.8710 |    1 |     0 |     30000 |   Keck+NIST |
|   Th I |  7175.3495 |    1 |     0 |      1700 |   Keck+NIST |
|  Th II |  7178.6994 |    1 |     0 |       370 |   Keck+NIST |
|  Th II |  7193.1150 |    1 |     0 |      1200 |   Keck+NIST |
|   Th I |  7214.6774 |    1 |     0 |      2900 |   Keck+NIST |
|   Th I |  7220.0434 |    1 |     0 |      6500 |   Keck+NIST |
|   Th I |  7221.1408 |    1 |     0 |      2300 |   Keck+NIST |
|   Th I |  7222.9710 |    1 |     0 |       220 |   Keck+NIST |
|  Th II |  7227.1011 |    1 |     0 |       130 |   Keck+NIST |
|   Th I |  7232.8543 |    1 |     0 |       640 |   Keck+NIST |
|   Th I |  7244.0874 |    1 |     0 |      1700 |   Keck+NIST |
|   Th I |  7246.6928 |    1 |     0 |      2200 |   Keck+NIST |
|   Th I |  7248.1238 |    1 |     0 |       650 |   Keck+NIST |
|   Th I |  7257.3528 |    1 |     0 |       870 |   Keck+NIST |
|   Th I |  7258.9858 |    1 |     0 |       530 |   Keck+NIST |
|   Th I |  7260.1763 |    1 |     0 |       770 |   Keck+NIST |
|   Ar I |  7267.1740 |    1 |     0 |        15 |   Keck+NIST |
|   Th I |  7286.9104 |    1 |     0 |      4500 |   Keck+NIST |
|   Th I |  7298.2762 |    1 |     0 |       440 |   Keck+NIST |
|   Th I |  7300.1543 |    1 |     0 |       410 |   Keck+NIST |
|  Th II |  7307.4171 |    1 |     0 |       560 |   Keck+NIST |
|   Ar I |  7313.7310 |    1 |     0 |        35 |   Keck+NIST |
|   Th I |  7317.0820 |    1 |     0 |       480 |   Keck+NIST |
|   Ar I |  7318.0210 |    1 |     0 |        25 |   Keck+NIST |
|   Th I |  7326.8255 |    1 |     0 |      1100 |   Keck+NIST |
|   Th I |  7330.3040 |    1 |     0 |      3500 |   Keck+NIST |
|   Th I |  7331.5109 |    1 |     0 |       480 |   Keck+NIST |
|  Th II |  7337.5981 |    1 |     0 |       200 |   Keck+NIST |
|   Ar I |  7374.1490 |    1 |     0 |       200 |   Keck+NIST |
|   Th I |  7378.9092 |    1 |     0 |      1600 |   Keck+NIST |
|   Th I |  7387.5349 |    1 |     0 |     12000 |   Keck+NIST |
|   Ar I |  7395.0160 |    1 |     0 |        20 |   Keck+NIST |
|   Th I |  7404.2911 |    1 |     0 |      2000 |   Keck+NIST |
|   Ar I |  7414.3790 |    1 |     0 |        15 |   Keck+NIST |
|   Th I |  7420.5926 |    1 |     0 |      1200 |   Keck+NIST |
|   Ar I |  7427.3390 |    1 |     0 |        10 |   Keck+NIST |
|   Th I |  7430.9863 |    1 |     0 |      7900 |   Keck+NIST |
|   Th I |  7432.2997 |    1 |     0 |      3900 |   Keck+NIST |
|   Ar I |  7437.4160 |    1 |     0 |        25 |   Keck+NIST |
|   Ar I |  7438.3450 |    1 |     0 |        10 |   Keck+NIST |
|   Th I |  7446.7985 |    1 |     0 |      1500 |   Keck+NIST |
|   Th I |  7449.9001 |    1 |     0 |      1200 |   Keck+NIST |
|   Th I |  7457.2612 |    1 |     0 |       620 |   Keck+NIST |
| Th III |  7463.9295 |    1 |     0 |      3200 |   Keck+NIST |
|   Th I |  7483.4145 |    1 |     0 |      4600 |   Keck+NIST |
|   Th I |  7485.6864 |    1 |     0 |      2000 |   Keck+NIST |
|   Th I |  7490.0353 |    1 |     0 |       750 |   Keck+NIST |
|   Th I |  7520.8527 |    1 |     0 |       360 |   Keck+NIST |
|   Th I |  7525.2063 |    1 |     0 |       740 |   Keck+NIST |
|  Th II |  7527.5796 |    1 |     0 |      1800 |   Keck+NIST |
|  Th II |  7530.5621 |    1 |     0 |       200 |   Keck+NIST |
|   Th I |  7533.2173 |    1 |     0 |       430 |   Keck+NIST |
|  Th II |  7538.5115 |    1 |     0 |       220 |   Keck+NIST |
|   Th I |  7539.5040 |    1 |     0 |       400 |   Keck+NIST |
|   Th I |  7551.3922 |    1 |     0 |      3500 |   Keck+NIST |
|   Th I |  7557.4055 |    1 |     0 |       170 |   Keck+NIST |
|   Th I |  7567.9346 |    1 |     0 |       420 |   Keck+NIST |
|  Th II |  7568.6128 |    1 |     0 |       480 |   Keck+NIST |
|   Th I |  7569.8251 |    1 |     0 |      8700 |   Keck+NIST |
|   Th I |  7575.4288 |    1 |     0 |       290 |   Keck+NIST |
|  Ar II |  7591.4046 |    1 |     0 |        72 |   Keck+NIST |
|   Th I |  7600.2972 |    1 |     0 |      1200 |   Keck+NIST |
|   Th I |  7609.9174 |    1 |     0 |      1400 |   Keck+NIST |
|   Th I |  7622.1749 |    1 |     0 |       630 |   Keck+NIST |
|   Th I |  7627.8043 |    1 |     0 |      1800 |   Keck+NIST |
|   Th I |  7629.2745 |    1 |     0 |      3200 |   Keck+NIST |
|   Th I |  7632.4106 |    1 |     0 |      1900 |   Keck+NIST |
|   Th I |  7649.4843 |    1 |     0 |     15000 |   Keck+NIST |
|  Th II |  7687.4226 |    1 |     0 |       740 |   Keck+NIST |
|   Th I |  7693.8876 |    1 |     0 |       370 |   Keck+NIST |
|   Th I |  7695.9192 |    1 |     0 |       300 |   Keck+NIST |
|   Th I |  7705.8052 |    1 |     0 |       480 |   Keck+NIST |
|   Th I |  7712.3909 |    1 |     0 |      1600 |   Keck+NIST |
|   Th I |  7716.0607 |    1 |     0 |       600 |   Keck+NIST |
|   Th I |  7731.0779 |    1 |     0 |      1300 |   Keck+NIST |
|  Th II |  7733.8664 |    1 |     0 |       550 |   Keck+NIST |
|   Th I |  7744.6935 |    1 |     0 |       710 |   Keck+NIST |
|   Th I |  7763.8493 |    1 |     0 |       140 |   Keck+NIST |
|   Th I |  7774.0843 |    1 |     0 |       750 |   Keck+NIST |
|   Th I |  7778.8120 |    1 |     0 |       260 |   Keck+NIST |
|   Th I |  7780.6327 |    1 |     0 |       350 |   Keck+NIST |
|   Th I |  7784.4581 |    1 |     0 |      1100 |   Keck+NIST |
|   Th I |  7791.0774 |    1 |     0 |      7000 |   Keck+NIST |
|   Th I |  7800.5037 |    1 |     0 |      3300 |   Keck+NIST |
|   Th I |  7866.1856 |    1 |     0 |       490 |   Keck+NIST |
|   Th I |  7868.1341 |    1 |     0 |      3500 |   Keck+NIST |
| Th III |  7874.7976 |    1 |     0 |       900 |   Keck+NIST |
|  Th II |  7877.6293 |    1 |     0 |       170 |   Keck+NIST |
|  Th II |  7879.2428 |    1 |     0 |       150 |   Keck+NIST |
|   Th I |  7888.4526 |    1 |     0 |      2700 |   Keck+NIST |
|   Ar I |  7893.2460 |    1 |     0 |        10 |   Keck+NIST |
|   Th I |  7895.7908 |    1 |     0 |       250 |   Keck+NIST |
|   Th I |  7902.4934 |    1 |     0 |      1700 |   Keck+NIST |
|   Th I |  7939.9169 |    1 |     0 |      1500 |   Keck+NIST |
|   Th I |  7943.9108 |    1 |     0 |      1800 |   Keck+NIST |
|   Th I |  7956.7806 |    1 |     0 |      1100 |   Keck+NIST |
|   Th I |  7956.7806 |    1 |     0 |      1100 | NIST+MURPHY |
|   Th I |  7964.1733 |    1 |     0 |       300 | NIST+MURPHY |
|   Th I |  7972.4469 |    1 |     0 |       160 | NIST+MURPHY |
|   Th I |  7974.7888 |    1 |     0 |      2200 | NIST+MURPHY |
|   Th I |  7976.3529 |    1 |     0 |       700 | NIST+MURPHY |
|   Th I |  7981.1677 |    1 |     0 |     27000 | NIST+MURPHY |
|  Th II |  7983.4216 |    1 |     0 |       280 | NIST+MURPHY |
|  Th II |  7983.8727 |    1 |     0 |       140 | NIST+MURPHY |
|   Th I |  7990.1700 |    1 |     0 |      1600 | NIST+MURPHY |
|   Th I |  7993.5634 |    1 |     0 |       430 | NIST+MURPHY |
|   Th I |  7994.3570 |    1 |     0 |       200 | NIST+MURPHY |
|   Th I |  7995.8795 |    1 |     0 |       820 | NIST+MURPHY |
|   Th I |  8026.4596 |    1 |     0 |       480 | NIST+MURPHY |
|   Th I |  8027.9341 |    1 |     0 |       550 | NIST+MURPHY |
