# This spectrum, originally implemented in March 2004, was based on STIS
# observations and a 2003 Kurucz model. It was replaced 
# in September 2006 by a more recent spectrum described in Bohlin
# 2007, THE FUTURE OF PHOTOMETRIC, SPECTROPHOTOMETRIC AND POLARIMETRIC
# STANDARDIZATION, ASP Conference Series (in press).
#....................................................................
#
#      WAVELENGTH            FLUX
#       angstroms            flam
     9186.867  8.283044E-10
     9196.077  8.069441E-10
     9205.296  7.698405E-10
     9214.524  7.077374E-10
     9223.762  6.267266E-10
     9233.009  5.925501E-10
     9242.265  6.480869E-10
      9251.53  7.185758E-10
     9260.805  7.576572E-10
     9270.089  7.825775E-10
     9279.383  8.045707E-10
     9288.685  8.132730E-10
     9297.997  8.164375E-10
     9307.318  8.172286E-10
     9316.648  8.164375E-10
     9325.988  8.148553E-10
     9335.338  8.132730E-10
     9344.696  8.116908E-10
     9354.064  8.093174E-10
     9363.442  8.069441E-10
     9372.829  8.045707E-10
     9382.226  8.006151E-10
     9391.631  7.950772E-10
     9401.046  7.894603E-10
     9410.471  7.843971E-10
     9419.904  7.851882E-10
     9429.348  7.854256E-10
     9438.801  7.828940E-10
     9448.264  7.796503E-10
     9457.735  7.758530E-10
     9467.217  7.713436E-10
     9476.708  7.661222E-10
     9486.208  7.592394E-10
     9495.718  7.500624E-10
     9505.237  7.362969E-10
     9514.767  7.144619E-10
     9524.305  6.782286E-10
     9533.854  6.188944E-10
      9543.41  5.510953E-10
     9552.978  5.457157E-10
     9562.555  6.075814E-10
     9572.142  6.641466E-10
     9581.737  6.966617E-10
     9591.344  7.135126E-10
     9600.959  7.208700E-10
     9610.584  7.240345E-10
     9620.218  7.240345E-10
     9629.862  7.235598E-10
     9639.517  7.247465E-10
     9649.181  7.238763E-10
     9658.854  7.199998E-10
     9668.536  7.196042E-10
     9678.229  7.197625E-10
     9687.932  7.179429E-10
     9697.644  7.159651E-10
     9707.365  7.141455E-10
     9717.098  7.119303E-10
     9726.838  7.094779E-10
      9736.59  7.068672E-10
     9746.351  7.044938E-10
     9756.121  7.023578E-10
     9765.902  7.001427E-10
     9775.692  6.976902E-10
     9785.492  6.952377E-10
     9795.303  6.928643E-10
     9805.122  6.904118E-10
     9814.952  6.878011E-10
     9824.791  6.850322E-10
     9834.641  6.827380E-10
       9844.5  6.802855E-10
     9854.369  6.770419E-10
     9864.248  6.745103E-10
     9874.137  6.727698E-10
     9884.035  6.694471E-10
     9893.944  6.655706E-10
     9903.863  6.644630E-10
     9913.792  6.628017E-10
      9923.73  6.598745E-10
      9933.68  6.565518E-10
     9943.638  6.540202E-10
     9953.605  6.514095E-10
     9963.585  6.480869E-10
     9973.573  6.439730E-10
     9983.572  6.387516E-10
      9993.58  6.315524E-10
      10003.6  6.217425E-10
     10013.63  6.073441E-10
     10023.67  5.831358E-10
     10033.71  5.420766E-10
     10043.77  4.855905E-10
     10053.84  4.612239E-10
     10063.92  5.011755E-10
     10074.01  5.507789E-10
     10084.11  5.800504E-10
     10094.22  5.946861E-10
     10104.34  6.025183E-10
     10114.47  6.054454E-10
     10124.61  6.066321E-10
     10134.76  6.086890E-10
     10144.92  6.094010E-10
     10155.09  6.084516E-10
     10165.27  6.071068E-10
     10175.46  6.056036E-10
     10185.66  6.038631E-10
     10195.87  6.022018E-10
     10206.09  6.005405E-10
     10216.32  5.986417E-10
     10226.57  5.967430E-10
     10236.82  5.947652E-10
     10247.08  5.927874E-10
     10257.35  5.908096E-10
     10267.64  5.889109E-10
     10277.93  5.869331E-10
     10288.23  5.848762E-10
     10298.55  5.828984E-10
     10308.87  5.809206E-10
     10319.21  5.787846E-10
     10329.55  5.764112E-10
     10339.91  5.745125E-10
     10350.27  5.728512E-10
     10360.65  5.707942E-10
     10371.04  5.685791E-10
     10381.43  5.668386E-10
     10391.84  5.650191E-10
     10402.26  5.630413E-10
     10412.69  5.611426E-10
     10423.13  5.592439E-10
     10433.57  5.572661E-10
     10444.03  5.548136E-10
      10454.5  5.514909E-10
     10464.98  5.495131E-10
     10475.48  5.488011E-10
     10485.98  5.473770E-10
     10496.49  5.452410E-10
     10507.01  5.428676E-10
     10517.54  5.409690E-10
     10528.09  5.393076E-10
     10538.64  5.373298E-10
     10549.21  5.354311E-10
     10559.78  5.339280E-10
     10570.37  5.321875E-10
     10580.97  5.299724E-10
     10591.57  5.278363E-10
     10602.19  5.262541E-10
     10612.82  5.247510E-10
     10623.46  5.230105E-10
     10634.11  5.210327E-10
     10644.77  5.192922E-10
     10655.44  5.173144E-10
     10666.13  5.147828E-10
     10676.82  5.093241E-10
     10687.52  5.023622E-10
     10698.24  5.025205E-10
     10708.96  5.044192E-10
      10719.7  5.041027E-10
     10730.44  5.019667E-10
      10741.2  5.010173E-10
     10751.97  4.997515E-10
     10762.75  4.983275E-10
     10773.54  4.970617E-10
     10784.34  4.950839E-10
     10795.15  4.930270E-10
     10805.97  4.908118E-10
      10816.8  4.882011E-10
     10827.65  4.855114E-10
      10838.5  4.834544E-10
     10849.37  4.812393E-10
     10860.24  4.775210E-10
     10871.13  4.726952E-10
     10882.03  4.675529E-10
     10892.94  4.598790E-10
     10903.86  4.469837E-10
     10914.79  4.253070E-10
     10925.73  3.920008E-10
     10936.69  3.576661E-10
     10947.65  3.612261E-10
     10958.63  3.961146E-10
     10969.61  4.242785E-10
     10980.61  4.397054E-10
     10991.62  4.479331E-10
     11002.64  4.520469E-10
     11013.67  4.537083E-10
     11024.71  4.541829E-10
     11035.76  4.542620E-10
     11046.82  4.537083E-10
      11057.9  4.528380E-10
     11068.98  4.517305E-10
     11080.08  4.505438E-10
     11091.19  4.491989E-10
     11102.31  4.478539E-10
     11113.44  4.463508E-10
     11124.58  4.447686E-10
     11135.73  4.432655E-10
     11146.89  4.419205E-10
     11158.07  4.405756E-10
     11169.25  4.390725E-10
     11180.45  4.374903E-10
     11191.66  4.359080E-10
     11202.88  4.344840E-10
     11214.11  4.330600E-10
     11225.35  4.316359E-10
     11236.61  4.301328E-10
     11247.87  4.284715E-10
     11259.15  4.268101E-10
     11270.43  4.249905E-10
     11281.73  4.208767E-10
     11293.04  4.162091E-10
     11304.36  4.160509E-10
      11315.7  4.177122E-10
     11327.04  4.164464E-10
     11338.39  4.148642E-10
     11349.76  4.146268E-10
     11361.14  4.135193E-10
     11372.53  4.119370E-10
     11383.93  4.105130E-10
     11395.34  4.091681E-10
     11406.77  4.076650E-10
      11418.2  4.064783E-10
     11429.65  4.052125E-10
     11441.11  4.033929E-10
     11452.58  4.017316E-10
     11464.06  4.008613E-10
     11475.55  3.996747E-10
     11487.06  3.983297E-10
     11498.57  3.969057E-10
      11510.1  3.954817E-10
     11521.64  3.941368E-10
     11533.19  3.927128E-10
     11544.75  3.913679E-10
     11556.32  3.899439E-10
     11567.91  3.885198E-10
     11579.51  3.871749E-10
     11591.11  3.856718E-10
     11602.73  3.839313E-10
     11614.37  3.819535E-10
     11626.01  3.802131E-10
     11637.67  3.792637E-10
     11649.33  3.772859E-10
     11661.01  3.742796E-10
      11672.7  3.734885E-10
      11684.4  3.740423E-10
     11696.12  3.736468E-10
     11707.84  3.725392E-10
     11719.58  3.711943E-10
     11731.33  3.694538E-10
     11743.09  3.659729E-10
     11754.86  3.620172E-10
     11766.64  3.627293E-10
     11778.44  3.635995E-10
     11790.25  3.627293E-10
     11802.07  3.614635E-10
      11813.9  3.602768E-10
     11825.74  3.585363E-10
      11837.6  3.564003E-10
     11849.46  3.554509E-10
     11861.34  3.549763E-10
     11873.23  3.537896E-10
     11885.14  3.518909E-10
     11897.05  3.499922E-10
     11908.98  3.497549E-10
     11920.92  3.494384E-10
     11932.87  3.481726E-10
     11944.83  3.464322E-10
     11956.81  3.449290E-10
     11968.79  3.442170E-10
     11980.79  3.427930E-10
      11992.8  3.413690E-10
     12004.83  3.406570E-10
     12016.86  3.396285E-10
     12028.91  3.379672E-10
     12040.97  3.367805E-10
     12053.04  3.360685E-10
     12065.12  3.348818E-10
     12077.22  3.331413E-10
     12089.32  3.315591E-10
     12101.44  3.307679E-10
     12113.58  3.298186E-10
     12125.72  3.289484E-10
     12137.88  3.279199E-10
     12150.04  3.268124E-10
     12162.22  3.256257E-10
     12174.42  3.243599E-10
     12186.62  3.231732E-10
     12198.84  3.220656E-10
     12211.07  3.209580E-10
     12223.31  3.198505E-10
     12235.56  3.185847E-10
     12247.83  3.172398E-10
     12260.11  3.160531E-10
      12272.4  3.149455E-10
      12284.7  3.140753E-10
     12297.02  3.130468E-10
     12309.34  3.118601E-10
     12321.68  3.105944E-10
     12334.04  3.094077E-10
      12346.4  3.083001E-10
     12358.78  3.074299E-10
     12371.17  3.064805E-10
     12383.57  3.053729E-10
     12395.99  3.043445E-10
     12408.41  3.033160E-10
     12420.85  3.022085E-10
      12433.3  3.011009E-10
     12445.77  2.999142E-10
     12458.25  2.984111E-10
     12470.73  2.970662E-10
     12483.24  2.965124E-10
     12495.75  2.957213E-10
     12508.28  2.946928E-10
     12520.82  2.935852E-10
     12533.37  2.924777E-10
     12545.94  2.912910E-10
     12558.51  2.897879E-10
      12571.1  2.884429E-10
     12583.71  2.875727E-10
     12596.32  2.867025E-10
     12608.95  2.854367E-10
     12621.59  2.844082E-10
     12634.24  2.837753E-10
     12646.91  2.829051E-10
     12659.58  2.817184E-10
     12672.28  2.805317E-10
     12684.98  2.792659E-10
      12697.7  2.780002E-10
     12710.43  2.765761E-10
     12723.17  2.749939E-10
     12735.92  2.730161E-10
     12748.69  2.705636E-10
     12761.47  2.672409E-10
     12774.27  2.620986E-10
     12787.07  2.537918E-10
     12799.89  2.395516E-10
     12812.72  2.204065E-10
     12825.57  2.150269E-10
     12838.43  2.302955E-10
      12851.3  2.454850E-10
     12864.18  2.537127E-10
     12877.08  2.577474E-10
     12889.99  2.596461E-10
     12902.91  2.604372E-10
     12915.84  2.605955E-10
     12928.79  2.603581E-10
     12941.75  2.598043E-10
     12954.73  2.591714E-10
     12967.71  2.585386E-10
     12980.71  2.577474E-10
     12993.73  2.570354E-10
     13006.75  2.561652E-10
     13019.79  2.553741E-10
     13032.84  2.545038E-10
     13045.91  2.536336E-10
     13058.99  2.527634E-10
     13072.08  2.518931E-10
     13085.18  2.510229E-10
      13098.3  2.501526E-10
     13111.43  2.492824E-10
     13124.58  2.482540E-10
     13137.74  2.473837E-10
     13150.91  2.463553E-10
     13164.09  2.451686E-10
     13177.29  2.444566E-10
      13190.5  2.439819E-10
     13203.72  2.431908E-10
     13216.96  2.423206E-10
     13230.21  2.414503E-10
     13243.47  2.406592E-10
     13256.75  2.397890E-10
     13270.04  2.389187E-10
     13283.34  2.380485E-10
     13296.66  2.372574E-10
     13309.99  2.363871E-10
     13323.33  2.355960E-10
     13336.69  2.347258E-10
     13350.06  2.338555E-10
     13363.44  2.330644E-10
     13376.84  2.321942E-10
     13390.25  2.314031E-10
     13403.67  2.305328E-10
     13417.11  2.296626E-10
     13430.56  2.288715E-10
     13444.02  2.280804E-10
      13457.5  2.271310E-10
     13470.99  2.262608E-10
      13484.5  2.255488E-10
     13498.02  2.246785E-10
     13511.55  2.238083E-10
     13525.09  2.230963E-10
     13538.65  2.223052E-10
     13552.22  2.214349E-10
     13565.81  2.207229E-10
     13579.41  2.199318E-10
     13593.02  2.191407E-10
     13606.65  2.184287E-10
     13620.29  2.176376E-10
     13633.94  2.168464E-10
     13647.61  2.159762E-10
     13661.29  2.151851E-10
     13674.99  2.144731E-10
      13688.7  2.135237E-10
     13702.42  2.125744E-10
     13716.16  2.120206E-10
     13729.91  2.113877E-10
     13743.67  2.104383E-10
     13757.45  2.097263E-10
     13771.24  2.090935E-10
     13785.05  2.084606E-10
     13798.87  2.077485E-10
      13812.7  2.070365E-10
     13826.55  2.062454E-10
     13840.41  2.055334E-10
     13854.29  2.048214E-10
     13868.17  2.041094E-10
     13882.08  2.033974E-10
     13895.99  2.026063E-10
     13909.92  2.018942E-10
     13923.87  2.011031E-10
     13937.83  2.003120E-10
      13951.8  1.996000E-10
     13965.79  1.989671E-10
     13979.79  1.983342E-10
      13993.8  1.975431E-10
     14007.83  1.968311E-10
     14021.87  1.961982E-10
     14035.93  1.954862E-10
       14050.  1.947741E-10
     14064.09  1.940621E-10
     14078.19  1.934292E-10
      14092.3  1.927172E-10
     14106.43  1.920052E-10
     14120.57  1.912932E-10
     14134.73  1.905812E-10
      14148.9  1.899483E-10
     14163.08  1.892363E-10
     14177.28  1.885243E-10
     14191.49  1.878914E-10
     14205.72  1.871794E-10
     14219.96  1.865465E-10
     14234.21  1.858345E-10
     14248.49  1.852016E-10
     14262.77  1.845687E-10
     14277.07  1.838567E-10
     14291.38  1.832238E-10
     14305.71  1.825118E-10
     14320.05  1.818789E-10
      14334.4  1.812460E-10
     14348.77  1.806131E-10
     14363.16  1.799802E-10
     14377.56  1.792682E-10
     14391.97  1.782397E-10
      14406.4  1.771321E-10
     14420.84  1.764201E-10
      14435.3  1.760246E-10
     14449.77  1.757872E-10
     14464.26  1.753917E-10
     14478.76  1.748379E-10
     14493.27  1.741259E-10
      14507.8  1.734930E-10
     14522.34  1.727810E-10
      14536.9  1.718316E-10
     14551.48  1.711196E-10
     14566.07  1.708823E-10
     14580.67  1.704867E-10
     14595.28  1.698538E-10
     14609.92  1.692209E-10
     14624.56  1.685089E-10
     14639.22  1.677178E-10
      14653.9  1.673222E-10
     14668.59  1.668475E-10
      14683.3  1.662938E-10
     14698.02  1.657400E-10
     14712.75  1.651862E-10
      14727.5  1.645533E-10
     14742.26  1.639204E-10
     14757.04  1.632875E-10
     14771.84  1.626546E-10
     14786.65  1.620217E-10
     14801.47  1.615470E-10
     14816.31  1.610724E-10
     14831.16  1.605186E-10
     14846.03  1.598857E-10
     14860.91  1.592528E-10
     14875.81  1.584617E-10
     14890.72  1.580661E-10
     14905.65  1.577496E-10
      14920.6  1.572750E-10
     14935.55  1.567212E-10
     14950.53  1.561674E-10
     14965.51  1.555345E-10
     14980.52  1.549807E-10
     14995.54  1.545060E-10
     15010.57  1.539523E-10
     15025.62  1.531612E-10
     15040.68  1.524491E-10
     15055.76  1.520536E-10
     15070.85  1.517371E-10
     15085.96  1.511833E-10
     15101.08  1.506296E-10
     15116.22  1.501549E-10
     15131.38  1.496011E-10
     15146.54  1.490473E-10
     15161.73  1.485726E-10
     15176.93  1.480189E-10
     15192.14  1.473860E-10
     15207.37  1.469113E-10
     15222.62  1.464366E-10
     15237.88  1.458828E-10
     15253.16  1.450917E-10
     15268.45  1.444588E-10
     15283.75  1.441424E-10
     15299.08  1.438259E-10
     15314.41  1.431930E-10
     15329.77  1.422437E-10
     15345.13  1.413734E-10
     15360.52  1.411361E-10
     15375.92  1.412152E-10
     15391.33  1.408988E-10
     15406.76  1.401076E-10
     15422.21  1.387627E-10
     15437.67  1.374178E-10
     15453.14  1.371805E-10
     15468.63  1.376552E-10
     15484.14  1.378925E-10
     15499.67  1.377343E-10
      15515.2  1.369432E-10
     15530.76  1.354400E-10
     15546.33  1.332249E-10
     15561.91  1.318009E-10
     15577.51  1.324338E-10
     15593.13  1.336996E-10
     15608.76  1.343324E-10
     15624.41  1.343324E-10
     15640.07  1.337787E-10
     15655.75  1.327502E-10
     15671.45  1.307724E-10
     15687.16  1.275288E-10
     15702.88  1.249181E-10
     15718.63  1.257883E-10
     15734.38  1.281617E-10
     15750.16  1.296648E-10
     15765.95  1.301395E-10
     15781.75  1.302186E-10
     15797.57  1.299022E-10
     15813.41  1.292693E-10
     15829.27  1.280035E-10
     15845.13  1.257883E-10
     15861.02  1.218327E-10
     15876.92  1.172442E-10
     15892.84  1.167696E-10
     15908.77  1.204087E-10
     15924.72  1.235732E-10
     15940.68  1.250763E-10
     15956.66  1.256301E-10
     15972.66  1.257092E-10
     15988.67  1.254719E-10
      16004.7  1.249972E-10
     16020.74  1.243643E-10
     16036.81  1.235732E-10
     16052.88  1.221492E-10
     16068.98  1.196967E-10
     16085.08  1.153455E-10
     16101.21  1.093330E-10
     16117.35  1.069596E-10
     16133.51  1.109944E-10
     16149.68  1.156620E-10
     16165.87  1.183518E-10
     16182.08  1.195385E-10
      16198.3  1.200132E-10
     16214.54  1.200923E-10
      16230.8  1.199340E-10
     16247.07  1.196967E-10
     16263.35  1.193011E-10
     16279.66  1.188265E-10
     16295.98  1.182727E-10
     16312.32  1.175607E-10
     16328.67  1.165322E-10
     16345.04  1.149500E-10
     16361.42  1.124975E-10
     16377.83  1.083046E-10
     16394.25  1.021338E-10
     16410.68  9.794086E-11
     16427.13  1.007098E-10
      16443.6  1.061685E-10
     16460.09  1.097286E-10
     16476.59  1.115482E-10
      16493.1  1.124184E-10
     16509.64  1.127348E-10
     16526.19  1.128140E-10
     16542.76  1.126557E-10
     16559.34  1.124184E-10
     16575.94  1.121019E-10
     16592.56  1.117064E-10
      16609.2  1.113899E-10
     16625.84  1.109152E-10
     16642.51  1.104406E-10
      16659.2  1.099659E-10
      16675.9  1.094121E-10
     16692.62  1.087792E-10
     16709.35  1.079090E-10
      16726.1  1.068014E-10
     16742.87  1.052983E-10
     16759.65  1.028458E-10
     16776.46  9.896932E-11
     16793.27  9.311502E-11
     16810.11  8.915941E-11
     16826.96  9.184922E-11
     16843.83  9.699151E-11
     16860.71  1.003933E-10
     16877.62  1.019756E-10
     16894.54  1.026876E-10
     16911.47  1.031623E-10
     16928.43  1.033205E-10
      16945.4  1.032414E-10
     16962.39  1.030040E-10
     16979.39  1.026876E-10
     16996.41  1.023711E-10
     17013.45  1.020547E-10
     17030.51  1.017382E-10
     17047.58  1.013427E-10
     17064.67  1.010262E-10
     17081.78  1.005516E-10
      17098.9  1.000769E-10
